method,dataset,regime,split,seed,episodes,success,success_probability,mechanism_recall,coverage_false_negative,tail_failure,redundancy_rate,selection_cost,data_efficiency_proxy
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,0,84,0.5714,0.5525,0.2465,0.0943,0.1238,0.2156,0.0973,0.2612
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,1,84,0.5714,0.5296,0.2188,0.1017,0.1325,0.214,0.0973,0.2632
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,2,84,0.5357,0.5424,0.211,0.0895,0.13,0.2121,0.0973,0.2628
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,3,84,0.5357,0.5492,0.2417,0.0968,0.1293,0.2086,0.0973,0.2473
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,4,84,0.5595,0.5511,0.2293,0.0931,0.1325,0.215,0.0973,0.251
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,5,84,0.3929,0.5523,0.2388,0.0898,0.1325,0.2212,0.0973,0.2561
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,nominal,6,84,0.5238,0.5449,0.2423,0.0879,0.1357,0.1999,0.0973,0.2465
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,0,84,0.4405,0.5058,0.2235,0.1073,0.1419,0.2189,0.1057,0.2552
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,1,84,0.4762,0.502,0.2045,0.0983,0.1569,0.2192,0.1057,0.2627
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,2,84,0.619,0.501,0.2132,0.1085,0.1538,0.2135,0.1057,0.2394
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,3,84,0.5,0.4946,0.2085,0.0948,0.1524,0.2154,0.1057,0.2377
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,4,84,0.5,0.5108,0.2136,0.1006,0.148,0.2131,0.1057,0.252
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,5,84,0.5476,0.4964,0.1983,0.1146,0.1549,0.2195,0.1057,0.2363
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,seen_task_shift,6,84,0.5,0.4974,0.203,0.1063,0.1483,0.2211,0.1057,0.257
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,0,84,0.4881,0.4937,0.2154,0.1152,0.1609,0.2202,0.1108,0.2377
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,1,84,0.5952,0.4875,0.215,0.1154,0.1592,0.2216,0.1108,0.2444
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,2,84,0.5,0.4976,0.2006,0.1199,0.1629,0.226,0.1108,0.24
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,3,84,0.5833,0.4877,0.2177,0.1165,0.1568,0.2269,0.1108,0.2236
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,4,84,0.5,0.4779,0.2217,0.1158,0.1587,0.2238,0.1108,0.2368
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,5,84,0.3929,0.4805,0.2142,0.1175,0.1684,0.2299,0.1108,0.2509
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_object_shift,6,84,0.4405,0.492,0.2132,0.113,0.1585,0.2335,0.1108,0.2275
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,0,84,0.4405,0.4486,0.2009,0.1261,0.1828,0.2276,0.1146,0.2359
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,1,84,0.4881,0.4557,0.1794,0.1388,0.1748,0.2337,0.1146,0.2344
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,2,84,0.4167,0.4608,0.1708,0.1416,0.1808,0.2333,0.1146,0.2529
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,3,84,0.4881,0.4572,0.1892,0.1429,0.1775,0.2239,0.1146,0.2331
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,4,84,0.4881,0.4556,0.193,0.1223,0.1747,0.2296,0.1146,0.2182
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,5,84,0.3929,0.4504,0.1772,0.1353,0.1781,0.2301,0.1146,0.2354
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,unseen_mechanism_shift,6,84,0.4643,0.4649,0.1913,0.1331,0.1759,0.2315,0.1146,0.2464
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,0,84,0.4048,0.434,0.2001,0.1345,0.1905,0.2331,0.1217,0.2124
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,1,84,0.4762,0.4371,0.1816,0.1303,0.1924,0.236,0.1217,0.2327
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,2,84,0.4048,0.4247,0.1862,0.1362,0.188,0.2318,0.1217,0.2212
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,3,84,0.381,0.4301,0.1813,0.1408,0.1899,0.2275,0.1217,0.2282
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,4,84,0.5119,0.4305,0.19,0.136,0.187,0.229,0.1217,0.2083
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,5,84,0.3214,0.4253,0.1729,0.1382,0.1928,0.232,0.1217,0.2236
trajectory_count_selection,single_arm_tabletop,irreversible_side_effect_gap,combined_stress,6,84,0.381,0.4329,0.183,0.1426,0.1954,0.2349,0.1217,0.2159
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,0,84,0.5595,0.5203,0.2274,0.1217,0.1397,0.2108,0.0973,0.2527
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,1,84,0.5476,0.5215,0.2237,0.1181,0.1457,0.213,0.0973,0.2627
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,2,84,0.5357,0.5281,0.2286,0.1095,0.1434,0.2116,0.0973,0.2647
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,3,84,0.5238,0.525,0.21,0.1172,0.1479,0.2207,0.0973,0.2581
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,4,84,0.5595,0.5088,0.2035,0.1174,0.1483,0.2054,0.0973,0.2635
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,5,84,0.4643,0.521,0.2273,0.1196,0.1461,0.2114,0.0973,0.2497
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,nominal,6,84,0.5595,0.5143,0.2415,0.1027,0.1438,0.2146,0.0973,0.2647
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,0,84,0.5476,0.4777,0.219,0.1355,0.1733,0.2149,0.1057,0.2475
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,1,84,0.5,0.4742,0.2257,0.1345,0.1689,0.222,0.1057,0.2339
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,2,84,0.5119,0.475,0.2088,0.1341,0.1693,0.219,0.1057,0.2556
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,3,84,0.4286,0.4776,0.2185,0.1425,0.173,0.2218,0.1057,0.2603
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,4,84,0.5357,0.4844,0.2321,0.1353,0.1764,0.2098,0.1057,0.253
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,5,84,0.4167,0.4718,0.2233,0.1374,0.1636,0.22,0.1057,0.2288
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,seen_task_shift,6,84,0.5952,0.4712,0.2201,0.1313,0.1654,0.225,0.1057,0.2463
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,0,84,0.4167,0.4426,0.2026,0.1588,0.1843,0.2209,0.1108,0.239
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,1,84,0.5,0.4592,0.2071,0.145,0.1775,0.2255,0.1108,0.2294
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,2,84,0.4286,0.448,0.2106,0.1446,0.174,0.2262,0.1108,0.242
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,3,84,0.2738,0.4517,0.2104,0.1498,0.1853,0.2229,0.1108,0.2504
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,4,84,0.4524,0.4491,0.2036,0.1475,0.1877,0.2244,0.1108,0.2303
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,5,84,0.5119,0.4487,0.2236,0.1549,0.1848,0.2167,0.1108,0.2476
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_object_shift,6,84,0.4881,0.4606,0.2211,0.1573,0.188,0.224,0.1108,0.2474
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,0,84,0.4286,0.419,0.1534,0.1774,0.1922,0.2269,0.1146,0.2371
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,1,84,0.5357,0.4181,0.2018,0.175,0.1981,0.2272,0.1146,0.2392
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,2,84,0.4643,0.4307,0.2075,0.1807,0.1923,0.222,0.1146,0.2405
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,3,84,0.5357,0.4156,0.1881,0.1775,0.2023,0.2229,0.1146,0.2308
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,4,84,0.4286,0.4165,0.1939,0.1835,0.1948,0.2251,0.1146,0.2271
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,5,84,0.4167,0.4242,0.1977,0.1771,0.1986,0.2274,0.1146,0.2251
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,unseen_mechanism_shift,6,84,0.4405,0.4206,0.1998,0.1876,0.188,0.2263,0.1146,0.2359
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,0,84,0.3333,0.3813,0.1819,0.1822,0.2287,0.2359,0.1217,0.2228
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,1,84,0.3929,0.394,0.1849,0.1893,0.21,0.2268,0.1217,0.2177
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,2,84,0.3333,0.3909,0.2012,0.1851,0.2211,0.2261,0.1217,0.2447
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,3,84,0.369,0.39,0.1699,0.1831,0.2214,0.2379,0.1217,0.2354
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,4,84,0.3571,0.3986,0.1803,0.1874,0.218,0.2304,0.1217,0.227
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,5,84,0.3452,0.3936,0.1759,0.1912,0.2087,0.2322,0.1217,0.2154
trajectory_count_selection,single_arm_tabletop,combined_coverage_gap,combined_stress,6,84,0.3095,0.3962,0.1895,0.1849,0.2183,0.2254,0.1217,0.2389
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,0,84,0.631,0.5582,0.2378,0.0504,0.0522,0.2166,0.0973,0.262
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,1,84,0.5595,0.5603,0.2457,0.0599,0.0598,0.211,0.0973,0.2628
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,2,84,0.6071,0.5526,0.2296,0.0593,0.0641,0.2113,0.0973,0.2622
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,3,84,0.7381,0.5699,0.2429,0.0606,0.0564,0.2098,0.0973,0.2527
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,4,84,0.5833,0.5604,0.2361,0.0589,0.0611,0.2174,0.0973,0.2643
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,5,84,0.5714,0.5673,0.2511,0.0618,0.0571,0.2087,0.0973,0.2678
trajectory_count_selection,mobile_manipulation,nominal_coverage,nominal,6,84,0.4405,0.5633,0.2351,0.0587,0.0583,0.2125,0.0973,0.2595
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,0,84,0.5595,0.5403,0.2026,0.0503,0.0653,0.2207,0.1057,0.2651
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,1,84,0.5,0.5385,0.2219,0.0614,0.068,0.2245,0.1057,0.2602
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,2,84,0.5119,0.5353,0.218,0.0593,0.061,0.2176,0.1057,0.2359
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,3,84,0.4881,0.5419,0.2299,0.0601,0.0571,0.2221,0.1057,0.2493
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,4,84,0.5952,0.529,0.2234,0.0608,0.0588,0.2281,0.1057,0.2426
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,5,84,0.5714,0.5409,0.2422,0.0542,0.0537,0.2219,0.1057,0.2386
trajectory_count_selection,mobile_manipulation,nominal_coverage,seen_task_shift,6,84,0.5357,0.5422,0.2204,0.0542,0.0641,0.2196,0.1057,0.2313
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,0,84,0.5595,0.5231,0.223,0.0687,0.0584,0.2281,0.1108,0.2262
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,1,84,0.5119,0.522,0.2051,0.0542,0.0576,0.2216,0.1108,0.2417
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,2,84,0.5476,0.5257,0.213,0.0666,0.0552,0.2254,0.1108,0.2324
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,3,84,0.619,0.5233,0.2085,0.0546,0.0645,0.2184,0.1108,0.236
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,4,84,0.5119,0.5239,0.2021,0.0559,0.0597,0.2315,0.1108,0.2367
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,5,84,0.4643,0.5151,0.2172,0.0689,0.0573,0.2251,0.1108,0.238
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_object_shift,6,84,0.4881,0.5132,0.2126,0.0626,0.0612,0.2228,0.1108,0.2355
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,0,84,0.5595,0.5064,0.1923,0.0633,0.0625,0.2219,0.1146,0.2246
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,1,84,0.4643,0.5207,0.1812,0.0667,0.0687,0.2288,0.1146,0.2399
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,2,84,0.5476,0.5159,0.182,0.0604,0.0661,0.2269,0.1146,0.238
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,3,84,0.5357,0.5136,0.201,0.0687,0.0694,0.2308,0.1146,0.2334
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,4,84,0.5238,0.5083,0.1899,0.0627,0.0684,0.234,0.1146,0.2362
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,5,84,0.4524,0.4972,0.1785,0.0654,0.0589,0.2312,0.1146,0.234
trajectory_count_selection,mobile_manipulation,nominal_coverage,unseen_mechanism_shift,6,84,0.4762,0.4917,0.1937,0.0668,0.0538,0.2262,0.1146,0.2453
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,0,84,0.4286,0.4789,0.1793,0.0677,0.0759,0.2267,0.1217,0.226
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,1,84,0.4167,0.4933,0.1851,0.0574,0.0661,0.218,0.1217,0.2327
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,2,84,0.4762,0.4899,0.1958,0.0595,0.0609,0.231,0.1217,0.2361
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,3,84,0.4286,0.4706,0.1801,0.0633,0.071,0.2322,0.1217,0.223
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,4,84,0.5714,0.4846,0.1818,0.0639,0.0664,0.2301,0.1217,0.2288
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,5,84,0.5595,0.4821,0.1863,0.0731,0.0714,0.2339,0.1217,0.2201
trajectory_count_selection,mobile_manipulation,nominal_coverage,combined_stress,6,84,0.5,0.5005,0.2099,0.0691,0.0661,0.2345,0.1217,0.2332
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,0,84,0.5476,0.5258,0.2421,0.1048,0.1185,0.2113,0.0973,0.2554
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,1,84,0.4881,0.5166,0.2323,0.0996,0.1271,0.2162,0.0973,0.2596
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,2,84,0.5238,0.5222,0.2041,0.1085,0.1136,0.2074,0.0973,0.2497
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,3,84,0.5,0.5383,0.2184,0.1109,0.1268,0.2108,0.0973,0.2612
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,4,84,0.5238,0.5084,0.2175,0.104,0.1171,0.2058,0.0973,0.2444
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,5,84,0.4762,0.5166,0.2119,0.1052,0.1266,0.2189,0.0973,0.2615
trajectory_count_selection,mobile_manipulation,contact_transition_gap,nominal,6,84,0.3929,0.5173,0.2436,0.1012,0.1234,0.2178,0.0973,0.2609
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,0,84,0.4762,0.4891,0.2273,0.1103,0.1398,0.2187,0.1057,0.247
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,1,84,0.4048,0.4738,0.2059,0.1139,0.1422,0.2234,0.1057,0.2396
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,2,84,0.5595,0.4865,0.225,0.1112,0.1446,0.2198,0.1057,0.2541
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,3,84,0.5714,0.4877,0.2248,0.1192,0.1387,0.2172,0.1057,0.2479
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,4,84,0.4167,0.4798,0.2122,0.1209,0.1442,0.2272,0.1057,0.2435
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,5,84,0.5238,0.4918,0.2193,0.1139,0.1435,0.217,0.1057,0.2583
trajectory_count_selection,mobile_manipulation,contact_transition_gap,seen_task_shift,6,84,0.5476,0.4795,0.2233,0.1205,0.1482,0.2208,0.1057,0.2566
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,0,84,0.4286,0.4708,0.2126,0.133,0.1558,0.2219,0.1108,0.2381
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,1,84,0.4881,0.4569,0.2085,0.1302,0.1544,0.2234,0.1108,0.2332
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,2,84,0.4881,0.463,0.2181,0.1259,0.1518,0.2248,0.1108,0.2189
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,3,84,0.5238,0.4863,0.2083,0.1228,0.1517,0.2256,0.1108,0.2273
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,4,84,0.4048,0.4677,0.2195,0.1267,0.1499,0.2199,0.1108,0.2268
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,5,84,0.5,0.4546,0.2101,0.1386,0.1483,0.2283,0.1108,0.2479
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_object_shift,6,84,0.4167,0.4758,0.2015,0.1292,0.1556,0.2229,0.1108,0.2294
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,0,84,0.4405,0.4461,0.1889,0.1584,0.1685,0.23,0.1146,0.2495
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,1,84,0.4405,0.4326,0.2022,0.1591,0.1678,0.2307,0.1146,0.2305
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,2,84,0.381,0.4312,0.2009,0.1535,0.1666,0.2205,0.1146,0.2389
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,3,84,0.4048,0.4427,0.1948,0.1582,0.1571,0.2286,0.1146,0.2313
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,4,84,0.4167,0.4215,0.1999,0.1622,0.1674,0.224,0.1146,0.2441
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,5,84,0.3571,0.4301,0.2046,0.154,0.1647,0.2283,0.1146,0.2515
trajectory_count_selection,mobile_manipulation,contact_transition_gap,unseen_mechanism_shift,6,84,0.4286,0.4201,0.1826,0.1644,0.1636,0.2245,0.1146,0.2331
trajectory_count_selection,mobile_manipulation,contact_transition_gap,combined_stress,0,84,0.3333,0.3891,0.1838,0.1516,0.1745,0.2291,0.1217,0.2312
trajectory_count_selection,mobile_manipulation,contact_transition_gap,combined_stress,1,84,0.4881,0.4077,0.2004,0.1574,0.1864,0.2297,0.1217,0.2269
trajectory_count_selection,mobile_manipulation,contact_transition_gap,combined_stress,2,84,0.3929,0.3915,0.1933,0.1656,0.1784,0.231,0.1217,0.2308
trajectory_count_selection,mobile_manipulation,contact_transition_gap,combined_stress,3,84,0.5119,0.4172,0.1833,0.1604,0.1849,0.23,0.1217,0.233
trajectory_count_selection,mobile_manipulation,contact_transition_gap,combined_stress,4,84,0.3929,0.3975,0.1965,0.1706,0.1807,0.2316,0.1217,0.2276
