method,split,seed,success,success_ci95,success_probability,success_probability_ci95,utility,utility_ci95,mechanism_recall,mechanism_recall_ci95,rare_mechanism_recall,rare_mechanism_recall_ci95,coverage_false_negative,coverage_false_negative_ci95,tail_mechanism_failure,tail_mechanism_failure_ci95,unsafe_deployment_failure,unsafe_deployment_failure_ci95,redundancy_rate,redundancy_rate_ci95,selection_cost,selection_cost_ci95,annotation_burden,annotation_burden_ci95,label_noise_risk,label_noise_risk_ci95,schema_mismatch_rate,schema_mismatch_rate_ci95,provenance_risk,provenance_risk_ci95,calibration_ece,calibration_ece_ci95,audit_risk_score,audit_risk_score_ci95,regret_to_oracle,regret_to_oracle_ci95,groups
proposed_mechanism_coverage_audit_v4,provenance_label_shift,4,0.591667,0.043835,0.594842,0.004769,0.643298,0.042417,0.595689,0.001986,0.497637,0.001953,0.035236,0.003391,0.06764,0.002682,0.034885,0.001797,0.123819,0.000664,0.231086,0.0,0.151862,0.000648,0.042611,0.002106,0.051871,0.001863,0.052342,0.001489,0.033393,0.000538,0.103408,0.00596,0.211516,0.043713,80
proposed_mechanism_coverage_audit_v4,provenance_label_shift,5,0.58125,0.047208,0.59452,0.00476,0.633163,0.046275,0.595868,0.001886,0.496997,0.002196,0.035895,0.003485,0.067974,0.002731,0.035724,0.001765,0.123997,0.000664,0.231086,0.0,0.151862,0.000648,0.042721,0.002322,0.052112,0.001844,0.052201,0.001431,0.033075,0.000628,0.104738,0.006065,0.208294,0.047275,80
proposed_mechanism_coverage_audit_v4,provenance_label_shift,6,0.597917,0.04674,0.595427,0.004538,0.65018,0.045752,0.597991,0.002056,0.49754,0.002181,0.035389,0.003427,0.068128,0.002521,0.035057,0.001671,0.123605,0.000539,0.231086,0.0,0.151862,0.000648,0.043175,0.002232,0.052377,0.001895,0.051761,0.001338,0.03335,0.000659,0.104013,0.00588,0.228594,0.047276,80
proposed_mechanism_coverage_audit_v4,provenance_label_shift,7,0.614583,0.042542,0.59508,0.004877,0.66503,0.040822,0.596353,0.001649,0.495291,0.002397,0.036072,0.003323,0.06741,0.002768,0.035443,0.001673,0.124035,0.000475,0.231086,0.0,0.151862,0.000648,0.04299,0.002322,0.052747,0.001862,0.051786,0.001375,0.033501,0.000553,0.104351,0.005945,0.165886,0.039845,80
proposed_mechanism_coverage_audit_v4,provenance_label_shift,8,0.639583,0.040446,0.595304,0.004669,0.693327,0.039829,0.599478,0.002052,0.498838,0.002363,0.036235,0.003361,0.067836,0.002823,0.035458,0.001789,0.12381,0.000778,0.231086,0.0,0.151862,0.000648,0.043066,0.002242,0.051802,0.001982,0.051995,0.001421,0.033474,0.000662,0.10484,0.005987,0.153163,0.034846,80
proposed_mechanism_coverage_audit_v4,provenance_label_shift,9,0.622917,0.044917,0.595015,0.004141,0.67489,0.043567,0.598813,0.001998,0.496872,0.002101,0.035226,0.00334,0.067551,0.002651,0.034576,0.001768,0.123316,0.000676,0.231086,0.0,0.151862,0.000648,0.043386,0.002217,0.052339,0.001921,0.052057,0.001399,0.033277,0.000643,0.103177,0.00587,0.153158,0.036673,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,0,0.56875,0.04452,0.578176,0.004962,0.616795,0.043742,0.588631,0.002219,0.489349,0.002342,0.040943,0.0039,0.074099,0.003106,0.037394,0.001906,0.126506,0.00061,0.234446,0.0,0.154065,0.000643,0.042826,0.002183,0.058082,0.002196,0.052168,0.00144,0.035406,0.000601,0.115214,0.006823,0.223277,0.046426,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,1,0.547917,0.044709,0.579576,0.005119,0.598189,0.04446,0.587404,0.001842,0.490314,0.002466,0.04067,0.004008,0.074622,0.003185,0.037265,0.00204,0.126174,0.000554,0.234446,0.0,0.154065,0.000643,0.042831,0.002199,0.058595,0.002331,0.051633,0.001473,0.035727,0.000754,0.115269,0.007072,0.262635,0.044726,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,2,0.558333,0.043912,0.579356,0.005065,0.608476,0.043744,0.587785,0.001865,0.489779,0.002255,0.040456,0.003639,0.07498,0.002965,0.037029,0.001924,0.127273,0.000739,0.234446,0.0,0.154065,0.000643,0.042868,0.002044,0.058176,0.002208,0.052009,0.001417,0.035272,0.000604,0.115205,0.006546,0.241122,0.04682,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,3,0.516667,0.045237,0.577696,0.005137,0.566972,0.045027,0.588945,0.002102,0.489418,0.002194,0.040763,0.003788,0.074297,0.003119,0.037216,0.001961,0.126242,0.000687,0.234446,0.0,0.154065,0.000643,0.042484,0.002298,0.058246,0.002266,0.052376,0.001446,0.035315,0.000646,0.115094,0.006753,0.240546,0.049501,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,4,0.610417,0.047546,0.578284,0.005171,0.657236,0.046106,0.588387,0.002135,0.487434,0.002094,0.040349,0.003764,0.074481,0.003075,0.037009,0.001955,0.126371,0.00068,0.234446,0.0,0.154065,0.000643,0.042527,0.00211,0.05878,0.002182,0.051935,0.001502,0.035619,0.000617,0.114714,0.006718,0.212677,0.046541,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,5,0.579167,0.04648,0.578512,0.005086,0.628316,0.045758,0.588721,0.001859,0.489662,0.002303,0.040287,0.003754,0.073764,0.003322,0.037219,0.002076,0.12604,0.000661,0.234446,0.0,0.154065,0.000643,0.043022,0.002229,0.058038,0.00218,0.052088,0.001487,0.035179,0.000718,0.11422,0.006906,0.225406,0.047377,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,6,0.552083,0.046704,0.579327,0.005053,0.602214,0.046029,0.590048,0.00173,0.491459,0.002061,0.04101,0.003765,0.073813,0.003175,0.036516,0.002039,0.126228,0.00065,0.234446,0.0,0.154065,0.000643,0.0428,0.002193,0.057251,0.002324,0.052586,0.001523,0.035202,0.000642,0.114628,0.006801,0.236347,0.049602,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,7,0.595833,0.046407,0.578823,0.00529,0.644096,0.045506,0.589037,0.002168,0.489064,0.00224,0.040381,0.003873,0.074017,0.003195,0.03726,0.001984,0.126646,0.000551,0.234446,0.0,0.154065,0.000643,0.04296,0.002167,0.057312,0.002161,0.051487,0.001449,0.035477,0.000594,0.114524,0.006943,0.232496,0.043213,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,8,0.589583,0.043075,0.578781,0.005283,0.63883,0.042616,0.586627,0.002056,0.488262,0.002293,0.040681,0.003777,0.073612,0.003073,0.036957,0.002141,0.126663,0.00067,0.234446,0.0,0.154065,0.000643,0.043128,0.002044,0.05828,0.002229,0.051709,0.001557,0.035556,0.000789,0.114369,0.006808,0.19515,0.042297,80
proposed_mechanism_coverage_audit_v4,heldout_combined_catalog_gap,9,0.55625,0.044235,0.578799,0.005221,0.605904,0.043765,0.589202,0.001962,0.490756,0.002388,0.040887,0.003811,0.073991,0.003037,0.037156,0.002011,0.126766,0.000651,0.234446,0.0,0.154065,0.000643,0.042892,0.002199,0.058063,0.002181,0.052385,0.001485,0.035082,0.000673,0.114959,0.006687,0.229858,0.044654,80
mechanism_coverage_gap_audit_v5,nominal_catalog,0,0.65,0.040093,0.707,0.002963,0.740586,0.037847,0.724596,0.001958,0.600379,0.002105,0.003419,0.000871,0.036437,0.000947,0.023844,0.000864,0.08782,0.000633,0.177052,0.0,0.111725,0.000176,0.031931,0.000883,0.034731,0.000891,0.027991,0.00066,0.022398,0.000446,0.042669,0.001536,0.171311,0.037432,80
mechanism_coverage_gap_audit_v5,nominal_catalog,1,0.720833,0.038885,0.706478,0.003072,0.805397,0.035146,0.725711,0.002017,0.600196,0.00215,0.00362,0.001103,0.036371,0.000962,0.024085,0.000883,0.087592,0.000631,0.177052,0.0,0.111725,0.000176,0.032057,0.000811,0.034515,0.000934,0.02893,0.000727,0.02271,0.000468,0.042941,0.001756,0.108557,0.031818,80
mechanism_coverage_gap_audit_v5,nominal_catalog,2,0.729167,0.041245,0.705066,0.003096,0.809835,0.036822,0.723969,0.002051,0.599456,0.002301,0.00372,0.00099,0.037528,0.001017,0.024507,0.000727,0.087589,0.00065,0.177052,0.0,0.111725,0.000176,0.032066,0.000888,0.034494,0.00086,0.028747,0.000664,0.022744,0.000451,0.04412,0.001519,0.121649,0.036401,80
mechanism_coverage_gap_audit_v5,nominal_catalog,3,0.710417,0.037093,0.706995,0.003283,0.798929,0.034201,0.726256,0.001755,0.602702,0.00206,0.004296,0.001145,0.035907,0.000838,0.024066,0.000789,0.087646,0.000704,0.177052,0.0,0.111725,0.000176,0.032256,0.000938,0.034867,0.000888,0.027899,0.00071,0.023,0.000474,0.043259,0.001663,0.135431,0.032645,80
mechanism_coverage_gap_audit_v5,nominal_catalog,4,0.733333,0.039669,0.706388,0.003289,0.813022,0.03472,0.726125,0.001838,0.600899,0.002423,0.00373,0.000889,0.037232,0.001076,0.023891,0.000913,0.088222,0.000689,0.177052,0.0,0.111725,0.000176,0.031933,0.000891,0.035322,0.000794,0.02806,0.000714,0.022938,0.000454,0.043599,0.001625,0.104071,0.029325,80
mechanism_coverage_gap_audit_v5,nominal_catalog,5,0.7375,0.037559,0.707511,0.00308,0.822209,0.033915,0.7259,0.001617,0.599555,0.002175,0.003658,0.000984,0.036399,0.00111,0.024306,0.00084,0.087862,0.000689,0.177052,0.0,0.111725,0.000176,0.031999,0.000785,0.034948,0.000823,0.02872,0.000653,0.02264,0.000414,0.04311,0.001698,0.110684,0.030495,80
mechanism_coverage_gap_audit_v5,nominal_catalog,6,0.735417,0.040132,0.70587,0.003137,0.817681,0.036023,0.725306,0.002166,0.60239,0.001883,0.003872,0.001049,0.036155,0.000982,0.024066,0.000857,0.087753,0.000718,0.177052,0.0,0.111725,0.000176,0.031937,0.000926,0.034413,0.000919,0.02873,0.000792,0.023189,0.000436,0.043021,0.001805,0.093836,0.02956,80
mechanism_coverage_gap_audit_v5,nominal_catalog,7,0.71875,0.037025,0.705956,0.003386,0.804358,0.033446,0.723987,0.001972,0.599768,0.002034,0.003423,0.000893,0.037018,0.00101,0.023993,0.000836,0.088473,0.000636,0.177052,0.0,0.111725,0.000176,0.031708,0.000877,0.03494,0.000793,0.028301,0.00072,0.022799,0.000458,0.043183,0.001517,0.123045,0.03139,80
mechanism_coverage_gap_audit_v5,nominal_catalog,8,0.689583,0.047118,0.706933,0.003216,0.771731,0.042862,0.726488,0.00195,0.600141,0.002221,0.003279,0.000926,0.037207,0.000867,0.024235,0.000865,0.087325,0.000644,0.177052,0.0,0.111725,0.000176,0.032345,0.000901,0.035492,0.000902,0.028235,0.000768,0.022521,0.000482,0.043302,0.001509,0.140722,0.041188,80
mechanism_coverage_gap_audit_v5,nominal_catalog,9,0.675,0.039797,0.706564,0.003047,0.764381,0.037267,0.723081,0.001959,0.601864,0.002332,0.003655,0.001113,0.035999,0.000978,0.023856,0.000831,0.087691,0.000711,0.177052,0.0,0.111725,0.000176,0.032474,0.000982,0.034974,0.000827,0.028614,0.000671,0.022745,0.000474,0.042582,0.001774,0.145896,0.034837,80
mechanism_coverage_gap_audit_v5,task_shift,0,0.664583,0.036979,0.685484,0.003706,0.752674,0.035185,0.71644,0.002043,0.588411,0.002129,0.006472,0.001185,0.040459,0.001109,0.025459,0.000779,0.09248,0.000666,0.182332,0.0,0.115383,0.000196,0.032802,0.00107,0.03681,0.000911,0.029529,0.00078,0.024022,0.000401,0.049546,0.001935,0.140269,0.033931,80
mechanism_coverage_gap_audit_v5,task_shift,1,0.66875,0.03652,0.685468,0.003658,0.755608,0.034224,0.716461,0.001836,0.588474,0.002127,0.006295,0.001212,0.04186,0.00103,0.025772,0.000867,0.092174,0.000606,0.182332,0.0,0.115383,0.000196,0.032602,0.000853,0.036507,0.000877,0.029916,0.000753,0.024656,0.000419,0.050577,0.001899,0.13929,0.034225,80
mechanism_coverage_gap_audit_v5,task_shift,2,0.704167,0.041081,0.686158,0.003487,0.7865,0.037769,0.716265,0.002192,0.591211,0.002072,0.006616,0.001388,0.041147,0.000975,0.025135,0.000825,0.092331,0.000594,0.182332,0.0,0.115383,0.000196,0.032509,0.000827,0.037136,0.000917,0.029489,0.00089,0.024733,0.000536,0.050044,0.001971,0.129407,0.032833,80
mechanism_coverage_gap_audit_v5,task_shift,3,0.69375,0.04327,0.686225,0.003291,0.774992,0.039761,0.71582,0.001839,0.590778,0.00223,0.00596,0.001154,0.042136,0.001183,0.025328,0.000763,0.092032,0.00069,0.182332,0.0,0.115383,0.000196,0.032189,0.000812,0.036781,0.000875,0.029367,0.000807,0.024132,0.000486,0.050226,0.001935,0.138532,0.036548,80
mechanism_coverage_gap_audit_v5,task_shift,4,0.675,0.038503,0.685785,0.003532,0.762939,0.036882,0.714592,0.001811,0.590888,0.002174,0.006302,0.00136,0.041614,0.001177,0.025073,0.000852,0.092325,0.000688,0.182332,0.0,0.115383,0.000196,0.032875,0.000882,0.036696,0.000941,0.02947,0.000639,0.024035,0.000491,0.05005,0.002256,0.146486,0.03706,80
mechanism_coverage_gap_audit_v5,task_shift,5,0.677083,0.037365,0.685555,0.003302,0.764072,0.035269,0.717008,0.001926,0.588462,0.002399,0.00666,0.001362,0.041316,0.001046,0.024642,0.000862,0.092749,0.000686,0.182332,0.0,0.115383,0.000196,0.032373,0.000862,0.037074,0.000882,0.029482,0.000741,0.02452,0.000484,0.049969,0.00204,0.109074,0.032465,80
mechanism_coverage_gap_audit_v5,task_shift,6,0.689583,0.037545,0.685247,0.003584,0.774009,0.034613,0.713914,0.002218,0.589714,0.002163,0.007043,0.001219,0.041199,0.001353,0.025225,0.000874,0.091938,0.000557,0.182332,0.0,0.115383,0.000196,0.03258,0.000761,0.036189,0.00098,0.030275,0.000806,0.024438,0.000425,0.050555,0.002225,0.130381,0.033304,80
mechanism_coverage_gap_audit_v5,task_shift,7,0.725,0.043525,0.686013,0.003353,0.802594,0.039428,0.714777,0.00223,0.590838,0.002131,0.00646,0.001287,0.042352,0.001449,0.025046,0.000856,0.092516,0.000576,0.182332,0.0,0.115383,0.000196,0.032105,0.000959,0.036433,0.000849,0.029606,0.000778,0.024342,0.000416,0.050746,0.002298,0.114691,0.033809,80
mechanism_coverage_gap_audit_v5,task_shift,8,0.6875,0.039573,0.685895,0.003341,0.773645,0.037181,0.718071,0.001799,0.591838,0.002031,0.006646,0.001287,0.041376,0.001113,0.025725,0.000879,0.091912,0.000641,0.182332,0.0,0.115383,0.000196,0.032914,0.000798,0.03673,0.000968,0.029779,0.000786,0.024976,0.00053,0.05054,0.002163,0.148407,0.037867,80
mechanism_coverage_gap_audit_v5,task_shift,9,0.65625,0.035984,0.685265,0.00322,0.74443,0.034062,0.714717,0.001733,0.593051,0.002184,0.006034,0.001258,0.041935,0.001229,0.025162,0.000805,0.092263,0.00073,0.182332,0.0,0.115383,0.000196,0.032651,0.000887,0.036286,0.000939,0.028719,0.00079,0.024103,0.000458,0.050066,0.002115,0.174405,0.034989,80
mechanism_coverage_gap_audit_v5,object_shift,0,0.66875,0.044444,0.677368,0.003255,0.750729,0.04141,0.711459,0.002022,0.582733,0.002287,0.006748,0.001234,0.043982,0.001336,0.025525,0.000976,0.094763,0.000614,0.185212,0.0,0.117386,0.000208,0.033175,0.000862,0.03785,0.000985,0.030659,0.000801,0.02531,0.000449,0.052497,0.00235,0.131756,0.036965,80
mechanism_coverage_gap_audit_v5,object_shift,1,0.691667,0.038591,0.675616,0.003506,0.775508,0.036142,0.710866,0.001972,0.583744,0.002305,0.006564,0.001376,0.044836,0.001314,0.026318,0.000968,0.09459,0.000575,0.185212,0.0,0.117386,0.000208,0.033547,0.000971,0.037296,0.00104,0.030561,0.000682,0.025103,0.000453,0.05335,0.002419,0.13975,0.035645,80
mechanism_coverage_gap_audit_v5,object_shift,2,0.64375,0.040986,0.67711,0.00365,0.728665,0.038823,0.710499,0.001522,0.582621,0.002322,0.006713,0.001248,0.044808,0.001245,0.025422,0.000908,0.094709,0.000646,0.185212,0.0,0.117386,0.000208,0.032576,0.000982,0.037426,0.000877,0.030872,0.000835,0.025171,0.000497,0.05303,0.002218,0.150406,0.037789,80
mechanism_coverage_gap_audit_v5,object_shift,3,0.66875,0.041293,0.675228,0.003181,0.753693,0.039239,0.710991,0.002042,0.583085,0.002044,0.006622,0.001305,0.04429,0.001239,0.02609,0.000933,0.094944,0.000592,0.185212,0.0,0.117386,0.000208,0.032787,0.000972,0.037239,0.001019,0.029954,0.00075,0.024723,0.000413,0.052885,0.002188,0.138773,0.037173,80
mechanism_coverage_gap_audit_v5,object_shift,4,0.66875,0.039624,0.67546,0.003546,0.753762,0.037485,0.710558,0.001891,0.584648,0.002156,0.006729,0.001378,0.044424,0.001189,0.025586,0.000891,0.094515,0.000664,0.185212,0.0,0.117386,0.000208,0.032907,0.000878,0.037639,0.001005,0.029771,0.000724,0.02528,0.000471,0.05284,0.002302,0.138443,0.036568,80
mechanism_coverage_gap_audit_v5,object_shift,5,0.63125,0.047812,0.675943,0.003548,0.716293,0.04583,0.710057,0.001965,0.583909,0.002093,0.006145,0.00128,0.044042,0.001186,0.026392,0.000967,0.09512,0.000616,0.185212,0.0,0.117386,0.000208,0.032588,0.000916,0.037377,0.000943,0.030279,0.000735,0.025141,0.00047,0.052372,0.002246,0.180722,0.044114,80
mechanism_coverage_gap_audit_v5,object_shift,6,0.704167,0.038971,0.67518,0.003379,0.785028,0.035626,0.711673,0.001988,0.58532,0.002186,0.006341,0.001301,0.044979,0.00143,0.025133,0.001008,0.094796,0.000616,0.185212,0.0,0.117386,0.000208,0.033012,0.00102,0.037881,0.000897,0.030291,0.000796,0.024855,0.000486,0.052642,0.002428,0.11256,0.032728,80
mechanism_coverage_gap_audit_v5,object_shift,7,0.689583,0.040571,0.675458,0.003165,0.77268,0.037949,0.711254,0.001598,0.586223,0.002266,0.006343,0.001235,0.043928,0.001232,0.025703,0.000931,0.094241,0.000579,0.185212,0.0,0.117386,0.000208,0.033197,0.000951,0.037651,0.001035,0.030321,0.000852,0.025002,0.000515,0.05214,0.002219,0.119107,0.03508,80
mechanism_coverage_gap_audit_v5,object_shift,8,0.6625,0.04149,0.675966,0.003356,0.744381,0.038274,0.711728,0.002015,0.584222,0.002406,0.006872,0.001245,0.044036,0.00123,0.02588,0.000956,0.094854,0.000692,0.185212,0.0,0.117386,0.000208,0.033059,0.00091,0.037415,0.000943,0.029775,0.000856,0.024813,0.000411,0.052839,0.002278,0.144739,0.038181,80
mechanism_coverage_gap_audit_v5,object_shift,9,0.697917,0.034912,0.676346,0.003366,0.784026,0.033338,0.710034,0.001929,0.585397,0.002521,0.006692,0.001272,0.04453,0.001265,0.026299,0.000946,0.094399,0.000691,0.185212,0.0,0.117386,0.000208,0.03252,0.000975,0.038383,0.000926,0.030514,0.000754,0.025344,0.000426,0.053239,0.002226,0.104147,0.029062,80
mechanism_coverage_gap_audit_v5,embodiment_shift,0,0.6625,0.041081,0.666142,0.003306,0.743876,0.038742,0.703671,0.001721,0.577851,0.001945,0.008399,0.001467,0.047354,0.00137,0.027085,0.001031,0.096388,0.00066,0.187612,0.0,0.119116,0.000226,0.032961,0.001036,0.045333,0.001213,0.031298,0.000805,0.026126,0.000515,0.057456,0.002604,0.149138,0.041356,80
mechanism_coverage_gap_audit_v5,embodiment_shift,1,0.639583,0.044425,0.665307,0.003553,0.721238,0.042067,0.703889,0.002089,0.578758,0.002426,0.007621,0.001503,0.046452,0.001483,0.027424,0.001036,0.096527,0.000684,0.187612,0.0,0.119116,0.000226,0.033415,0.000995,0.04476,0.001155,0.031559,0.000886,0.025835,0.000468,0.056172,0.002588,0.182511,0.041047,80
mechanism_coverage_gap_audit_v5,embodiment_shift,2,0.704167,0.040668,0.66647,0.003613,0.782383,0.037556,0.703613,0.001797,0.578124,0.002336,0.008509,0.001485,0.046176,0.001427,0.027378,0.000995,0.096849,0.000666,0.187612,0.0,0.119116,0.000226,0.032785,0.000981,0.044808,0.001282,0.031502,0.000656,0.025879,0.000487,0.05683,0.002695,0.098585,0.030181,80
mechanism_coverage_gap_audit_v5,embodiment_shift,3,0.627083,0.048006,0.664807,0.003411,0.70756,0.045423,0.703638,0.002005,0.578718,0.002066,0.007991,0.001388,0.046912,0.00145,0.027541,0.001009,0.096549,0.000606,0.187612,0.0,0.119116,0.000226,0.033347,0.000995,0.045356,0.001323,0.031546,0.00082,0.026131,0.000448,0.056946,0.002614,0.187258,0.042616,80
mechanism_coverage_gap_audit_v5,embodiment_shift,4,0.679167,0.040998,0.66657,0.003499,0.757252,0.037623,0.703702,0.001997,0.578334,0.002454,0.0081,0.001498,0.046291,0.001547,0.027333,0.001133,0.096698,0.000675,0.187612,0.0,0.119116,0.000226,0.033528,0.000967,0.045149,0.001391,0.031636,0.000734,0.026198,0.000456,0.056485,0.002763,0.141114,0.036853,80
mechanism_coverage_gap_audit_v5,embodiment_shift,5,0.679167,0.044551,0.666251,0.003332,0.755204,0.040725,0.703703,0.001949,0.579075,0.002258,0.008734,0.001533,0.04619,0.001291,0.026522,0.00094,0.096422,0.00069,0.187612,0.0,0.119116,0.000226,0.033766,0.000979,0.045005,0.00119,0.031974,0.000882,0.026329,0.00049,0.056637,0.002523,0.13604,0.038345,80
mechanism_coverage_gap_audit_v5,embodiment_shift,6,0.672917,0.043659,0.665684,0.003348,0.749642,0.040027,0.703218,0.001757,0.576533,0.002604,0.008485,0.001607,0.047182,0.001419,0.027165,0.00105,0.096519,0.000629,0.187612,0.0,0.119116,0.000226,0.032875,0.000991,0.045405,0.001337,0.030979,0.000753,0.026197,0.000488,0.057454,0.002747,0.129158,0.035019,80
mechanism_coverage_gap_audit_v5,embodiment_shift,7,0.622917,0.041801,0.665216,0.003548,0.705308,0.039696,0.702466,0.001809,0.579262,0.00207,0.008191,0.001599,0.047393,0.00146,0.02736,0.001018,0.096972,0.000719,0.187612,0.0,0.119116,0.000226,0.03341,0.000999,0.044676,0.001238,0.031427,0.000751,0.026104,0.000483,0.057416,0.0028,0.16607,0.038972,80
mechanism_coverage_gap_audit_v5,embodiment_shift,8,0.677083,0.042043,0.665125,0.003701,0.756203,0.038955,0.703766,0.001841,0.577968,0.00203,0.008567,0.001407,0.047151,0.001463,0.026903,0.001048,0.097011,0.000706,0.187612,0.0,0.119116,0.000226,0.032924,0.000931,0.044938,0.001169,0.031952,0.000824,0.026378,0.000471,0.057382,0.002678,0.133056,0.03755,80
mechanism_coverage_gap_audit_v5,embodiment_shift,9,0.685417,0.03675,0.664291,0.003521,0.768751,0.035142,0.701875,0.001948,0.57979,0.002319,0.008867,0.001607,0.047227,0.001517,0.02662,0.00105,0.096956,0.00062,0.187612,0.0,0.119116,0.000226,0.033005,0.001019,0.045205,0.00115,0.031264,0.000753,0.025858,0.000481,0.057597,0.002849,0.093772,0.028536,80
mechanism_coverage_gap_audit_v5,mechanism_shift,0,0.679167,0.040998,0.655378,0.003478,0.756751,0.038523,0.688009,0.00178,0.572946,0.002155,0.009694,0.001563,0.049894,0.001412,0.027277,0.00092,0.09907,0.000647,0.190492,0.0,0.121139,0.00024,0.03322,0.001068,0.039577,0.001105,0.03232,0.000911,0.0267,0.000485,0.060753,0.002669,0.130365,0.036584,80
mechanism_coverage_gap_audit_v5,mechanism_shift,1,0.677083,0.04625,0.654887,0.003407,0.749021,0.042229,0.687058,0.0019,0.571927,0.001784,0.009665,0.001488,0.04981,0.001542,0.02708,0.000891,0.099202,0.000717,0.190492,0.0,0.121139,0.00024,0.033168,0.001089,0.040551,0.001107,0.032455,0.000752,0.026965,0.000522,0.060563,0.002779,0.127877,0.035589,80
mechanism_coverage_gap_audit_v5,mechanism_shift,2,0.654167,0.046042,0.656147,0.003732,0.731594,0.043543,0.686937,0.002044,0.571749,0.002152,0.009942,0.001674,0.049294,0.00151,0.026493,0.001003,0.099128,0.000561,0.190492,0.0,0.121139,0.00024,0.032674,0.000991,0.0398,0.001124,0.032185,0.000743,0.026592,0.000471,0.060158,0.002918,0.139225,0.039307,80
