method,catalog_family,regime,split,success,success_ci95,success_probability,success_probability_ci95,utility,utility_ci95,mechanism_recall,mechanism_recall_ci95,rare_mechanism_recall,rare_mechanism_recall_ci95,coverage_false_negative,coverage_false_negative_ci95,tail_mechanism_failure,tail_mechanism_failure_ci95,unsafe_deployment_failure,unsafe_deployment_failure_ci95,redundancy_rate,redundancy_rate_ci95,selection_cost,selection_cost_ci95,annotation_burden,annotation_burden_ci95,label_noise_risk,label_noise_risk_ci95,schema_mismatch_rate,schema_mismatch_rate_ci95,provenance_risk,provenance_risk_ci95,calibration_ece,calibration_ece_ci95,audit_risk_score,audit_risk_score_ci95,regret_to_oracle,regret_to_oracle_ci95,groups
safety_event_mining_selection,bridge_data_mobile_manipulation,contact_transition_gap,provenance_label_shift,0.616667,0.119778,0.568671,0.004605,0.650307,0.119867,0.480967,0.006459,0.451592,0.004799,0.043472,0.002903,0.061145,0.001644,0.029699,0.00242,0.162297,0.002023,0.256057,0.0,0.175128,0.0,0.037215,0.00266,0.050076,0.001786,0.055158,0.002014,0.034372,0.00091,0.10418,0.003266,0.238825,0.142869,10
safety_event_mining_selection,bridge_data_mobile_manipulation,contact_transition_gap,heldout_combined_catalog_gap,0.633333,0.094927,0.553665,0.004626,0.661651,0.089958,0.477556,0.006012,0.448244,0.004174,0.046725,0.002376,0.064259,0.002121,0.03007,0.00262,0.165141,0.002413,0.259417,0.0,0.177345,0.0,0.036672,0.001992,0.057122,0.001708,0.052041,0.002577,0.037423,0.001176,0.109954,0.003236,0.185851,0.077993,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,nominal_catalog,0.666667,0.108889,0.634955,0.003316,0.711386,0.102886,0.524,0.003975,0.482941,0.006077,0.027325,0.002157,0.040211,0.002268,0.025787,0.001595,0.14833,0.002097,0.240697,0.0,0.163921,0.0,0.03412,0.003045,0.039231,0.002151,0.031221,0.002456,0.024793,0.001816,0.070376,0.002929,0.18128,0.097738,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,task_shift,0.716667,0.129298,0.61195,0.005039,0.756815,0.125527,0.519292,0.004236,0.470712,0.006228,0.033702,0.003242,0.047701,0.002257,0.028531,0.001863,0.153454,0.001564,0.245977,0.0,0.167664,0.0,0.036015,0.001947,0.041101,0.001815,0.033814,0.001862,0.028061,0.001068,0.083743,0.00356,0.136801,0.129863,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,object_shift,0.633333,0.136002,0.602001,0.003264,0.671196,0.13107,0.50774,0.006866,0.461976,0.00848,0.036198,0.002499,0.048227,0.002684,0.02664,0.001628,0.156034,0.002043,0.248857,0.0,0.169717,0.0,0.034851,0.002238,0.043985,0.00096,0.034889,0.000902,0.030441,0.001232,0.085689,0.004383,0.222855,0.134897,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,embodiment_shift,0.633333,0.144457,0.587794,0.004277,0.667821,0.140197,0.501472,0.004241,0.464547,0.004352,0.043744,0.002031,0.054272,0.002883,0.030779,0.002198,0.157844,0.002478,0.251257,0.0,0.171528,0.0,0.0352,0.001381,0.056931,0.001681,0.037513,0.00188,0.032486,0.001669,0.099838,0.003617,0.224656,0.144031,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,mechanism_shift,0.583333,0.148105,0.576576,0.003034,0.615012,0.144071,0.486618,0.006423,0.460969,0.006905,0.04713,0.002714,0.057941,0.002119,0.031578,0.00186,0.159966,0.002226,0.254137,0.0,0.173614,0.0,0.037204,0.001647,0.04784,0.002618,0.039066,0.002548,0.033854,0.001354,0.106374,0.002176,0.271896,0.107626,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,sensor_modality_shift,0.566667,0.111045,0.57296,0.003194,0.601352,0.110952,0.487719,0.006406,0.459289,0.007574,0.047409,0.002407,0.059598,0.002653,0.030855,0.002113,0.160085,0.002113,0.255097,0.0,0.174388,0.0,0.038214,0.001475,0.049188,0.001523,0.039551,0.002047,0.034273,0.001766,0.107534,0.003712,0.248932,0.1289,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,provenance_label_shift,0.483333,0.102726,0.566599,0.004083,0.517179,0.10314,0.489403,0.005304,0.451335,0.005236,0.045252,0.002749,0.061269,0.002272,0.032304,0.002623,0.162154,0.001794,0.256057,0.0,0.17602,0.0,0.040507,0.002313,0.050618,0.001698,0.056462,0.001131,0.033748,0.001746,0.107356,0.002418,0.312294,0.118147,10
safety_event_mining_selection,bridge_data_mobile_manipulation,force_tactile_gap,heldout_combined_catalog_gap,0.466667,0.136002,0.548147,0.003555,0.495788,0.135984,0.476461,0.006591,0.443369,0.003289,0.051079,0.002467,0.066281,0.002757,0.034972,0.001638,0.163576,0.001589,0.259417,0.0,0.178227,0.0,0.041853,0.001576,0.057765,0.002524,0.05485,0.001157,0.038433,0.001231,0.118275,0.002178,0.384364,0.157572,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,nominal_catalog,0.6,0.147704,0.629064,0.002859,0.643372,0.142868,0.522161,0.003324,0.484203,0.003999,0.033355,0.002911,0.041771,0.001734,0.025984,0.002026,0.148448,0.002198,0.240697,0.0,0.16422,0.0,0.034352,0.001346,0.039885,0.001406,0.030073,0.002177,0.025925,0.00131,0.077675,0.003936,0.266091,0.155588,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,task_shift,0.616667,0.161875,0.607164,0.004862,0.655156,0.157362,0.515369,0.003488,0.467,0.003743,0.041511,0.002847,0.049611,0.002621,0.028317,0.001845,0.150859,0.001776,0.245977,0.0,0.167996,0.0,0.035407,0.002139,0.043021,0.001192,0.035752,0.001648,0.029621,0.000987,0.092877,0.004196,0.256555,0.172594,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,object_shift,0.583333,0.111578,0.593614,0.003626,0.624566,0.111773,0.511393,0.006121,0.463306,0.005942,0.040514,0.002113,0.052514,0.003629,0.028536,0.001762,0.154477,0.001615,0.248857,0.0,0.170069,0.0,0.036827,0.001442,0.045254,0.001689,0.035577,0.001622,0.03086,0.001637,0.094168,0.002426,0.206888,0.101539,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,embodiment_shift,0.516667,0.102726,0.585693,0.00359,0.554146,0.102435,0.504291,0.005054,0.462533,0.006615,0.047794,0.002066,0.054961,0.002506,0.032373,0.001811,0.156437,0.00228,0.251257,0.0,0.171911,0.0,0.038441,0.001551,0.059575,0.001894,0.038269,0.001168,0.033876,0.001445,0.105201,0.003484,0.29506,0.122162,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,mechanism_shift,0.633333,0.081485,0.566108,0.006338,0.666116,0.081102,0.482683,0.007184,0.458567,0.006044,0.052616,0.002721,0.062465,0.002803,0.03262,0.001706,0.160365,0.001923,0.254137,0.0,0.174022,0.0,0.037774,0.00121,0.048076,0.001652,0.039105,0.001959,0.034511,0.000758,0.115775,0.002871,0.263866,0.095913,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,sensor_modality_shift,0.6,0.130667,0.565854,0.005032,0.630247,0.126177,0.487504,0.004088,0.459725,0.004418,0.050365,0.003119,0.062059,0.00158,0.032461,0.001754,0.159875,0.001185,0.255097,0.0,0.174815,0.0,0.038608,0.001289,0.049992,0.001681,0.04068,0.00148,0.034738,0.000963,0.11314,0.004103,0.218968,0.127624,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,provenance_label_shift,0.583333,0.100391,0.562538,0.003794,0.614025,0.099996,0.481471,0.004892,0.450109,0.006233,0.05386,0.001549,0.063838,0.003226,0.034401,0.00244,0.161518,0.002403,0.256057,0.0,0.176596,0.0,0.042567,0.001914,0.053379,0.001992,0.054478,0.002378,0.035729,0.001342,0.118939,0.003302,0.220255,0.103191,10
safety_event_mining_selection,bridge_data_mobile_manipulation,recovery_gap,heldout_combined_catalog_gap,0.5,0.128839,0.540133,0.004626,0.524432,0.124715,0.476944,0.007425,0.445749,0.006275,0.059751,0.002134,0.068135,0.001891,0.034917,0.001553,0.164819,0.001615,0.259417,0.0,0.178799,0.0,0.042403,0.001355,0.060158,0.001174,0.054626,0.001825,0.039684,0.001209,0.128311,0.001953,0.23893,0.150456,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,nominal_catalog,0.616667,0.175915,0.628233,0.00411,0.660042,0.171714,0.523465,0.007385,0.481427,0.006622,0.031936,0.001634,0.043242,0.002141,0.027913,0.002094,0.148866,0.001601,0.240697,0.0,0.164564,0.0,0.036172,0.001333,0.040029,0.001961,0.032086,0.002043,0.026109,0.001332,0.078324,0.003007,0.255735,0.177798,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,task_shift,0.616667,0.098,0.605908,0.002479,0.659714,0.097924,0.518088,0.004545,0.472303,0.004962,0.041973,0.002289,0.050351,0.001711,0.029426,0.00207,0.153887,0.001545,0.245977,0.0,0.168378,0.0,0.036291,0.002624,0.043563,0.001853,0.035813,0.002084,0.029843,0.001419,0.094449,0.003338,0.239959,0.130197,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,object_shift,0.616667,0.119778,0.597886,0.004399,0.652561,0.114439,0.509809,0.004692,0.466155,0.006976,0.044989,0.003039,0.056012,0.00217,0.031357,0.001788,0.155336,0.001921,0.248857,0.0,0.170475,0.0,0.037364,0.002555,0.045163,0.001927,0.03783,0.001301,0.030818,0.001206,0.102677,0.003742,0.213962,0.130889,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,embodiment_shift,0.55,0.085045,0.58356,0.003672,0.58556,0.08542,0.501274,0.006098,0.460791,0.006827,0.049727,0.002395,0.058961,0.002756,0.035481,0.001802,0.15932,0.001336,0.251257,0.0,0.172352,0.0,0.03955,0.002635,0.060426,0.002492,0.038603,0.002627,0.035589,0.000894,0.111689,0.00317,0.34291,0.12169,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,mechanism_shift,0.666667,0.137735,0.564603,0.003468,0.692072,0.130896,0.485105,0.007382,0.455697,0.005051,0.056448,0.002928,0.063992,0.002786,0.032533,0.001954,0.160251,0.002524,0.254137,0.0,0.17449,0.0,0.040019,0.001587,0.05226,0.002422,0.041916,0.001662,0.035489,0.001398,0.120708,0.004526,0.163983,0.109311,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,sensor_modality_shift,0.616667,0.138165,0.56336,0.003828,0.645645,0.134696,0.487735,0.005594,0.451885,0.006018,0.053688,0.002517,0.063636,0.002785,0.03414,0.001698,0.160197,0.002854,0.255097,0.0,0.175307,0.0,0.040867,0.001614,0.052107,0.001898,0.043568,0.001603,0.035153,0.000955,0.118485,0.002621,0.29688,0.143835,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,provenance_label_shift,0.616667,0.109432,0.557442,0.002353,0.6471,0.109242,0.486636,0.004788,0.452695,0.0047,0.056461,0.002426,0.065302,0.003137,0.03715,0.001327,0.160825,0.001771,0.256057,0.0,0.177259,0.0,0.045085,0.001736,0.054629,0.001532,0.054878,0.002486,0.036949,0.000995,0.124013,0.004094,0.154551,0.102179,10
safety_event_mining_selection,bridge_data_mobile_manipulation,deformable_gap,heldout_combined_catalog_gap,0.533333,0.094927,0.540442,0.002941,0.558872,0.094887,0.474699,0.004873,0.445996,0.006049,0.06387,0.001226,0.072384,0.001058,0.038901,0.002144,0.162641,0.00168,0.259417,0.0,0.179457,0.0,0.044222,0.001704,0.062572,0.001138,0.057738,0.001867,0.039917,0.001339,0.137608,0.001204,0.30435,0.107189,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,nominal_catalog,0.65,0.09045,0.631977,0.002212,0.697986,0.090393,0.526098,0.005115,0.487601,0.008654,0.032306,0.001913,0.045589,0.002629,0.030832,0.002307,0.148436,0.001831,0.240697,0.0,0.164759,0.0,0.037269,0.001741,0.040535,0.001087,0.033342,0.001489,0.027128,0.000955,0.081914,0.001925,0.244938,0.110794,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,task_shift,0.616667,0.109432,0.608023,0.002574,0.658353,0.109551,0.510897,0.007387,0.474465,0.005589,0.040658,0.004509,0.054709,0.002934,0.031944,0.001961,0.150658,0.001344,0.245977,0.0,0.168595,0.0,0.03908,0.002459,0.043959,0.001723,0.03592,0.002133,0.02967,0.001355,0.097662,0.005657,0.232493,0.131735,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,object_shift,0.55,0.129298,0.594377,0.003318,0.585908,0.12322,0.509785,0.006421,0.46852,0.0038,0.040715,0.002142,0.059294,0.002,0.033205,0.001195,0.15303,0.00142,0.248857,0.0,0.170704,0.0,0.03852,0.002015,0.046678,0.001336,0.037668,0.002401,0.031554,0.00105,0.101787,0.002588,0.330957,0.129026,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,embodiment_shift,0.583333,0.148105,0.584469,0.002372,0.618819,0.148416,0.499103,0.00727,0.463785,0.003319,0.047575,0.001903,0.061306,0.00183,0.035586,0.00233,0.157427,0.001292,0.251257,0.0,0.172601,0.0,0.040245,0.001606,0.062182,0.001832,0.039502,0.001186,0.034055,0.001371,0.111347,0.001872,0.2438,0.119534,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,mechanism_shift,0.533333,0.117277,0.567754,0.003567,0.563811,0.117375,0.483676,0.003285,0.450125,0.003499,0.052969,0.002991,0.070642,0.002089,0.035837,0.002316,0.160822,0.001073,0.254137,0.0,0.174755,0.0,0.040326,0.001693,0.051028,0.0017,0.042565,0.002135,0.034181,0.00134,0.12387,0.002988,0.285284,0.171992,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,sensor_modality_shift,0.65,0.09045,0.562808,0.003592,0.681557,0.090387,0.494325,0.006915,0.452602,0.005334,0.053086,0.002108,0.070789,0.002269,0.036811,0.002372,0.160215,0.00162,0.255097,0.0,0.175584,0.0,0.041325,0.002238,0.053958,0.001607,0.043631,0.00163,0.035844,0.001007,0.124583,0.002652,0.174293,0.113574,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,provenance_label_shift,0.533333,0.094927,0.561575,0.003199,0.563669,0.094838,0.489636,0.003138,0.456963,0.005718,0.052186,0.002506,0.072441,0.003262,0.03915,0.002534,0.162015,0.001187,0.256057,0.0,0.177634,0.0,0.045831,0.002365,0.057135,0.001765,0.058631,0.001322,0.036166,0.001206,0.126091,0.003203,0.312144,0.144117,10
safety_event_mining_selection,bridge_data_mobile_manipulation,irreversible_side_effect_gap,heldout_combined_catalog_gap,0.433333,0.155524,0.541904,0.003918,0.456281,0.151475,0.48637,0.006501,0.440901,0.006086,0.062157,0.002168,0.077851,0.002413,0.041448,0.002144,0.164009,0.000956,0.259417,0.0,0.17983,0.0,0.046391,0.002235,0.062189,0.001813,0.059181,0.001589,0.038389,0.001337,0.141269,0.003183,0.287197,0.142945,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,nominal_catalog,0.616667,0.098,0.632928,0.00388,0.665561,0.097881,0.525658,0.006716,0.486216,0.002605,0.031056,0.001725,0.042454,0.002751,0.028768,0.001866,0.147507,0.001999,0.240697,0.0,0.164505,0.0,0.035513,0.002705,0.038859,0.001907,0.032572,0.001744,0.024724,0.001263,0.077281,0.002838,0.225004,0.116757,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,task_shift,0.55,0.119778,0.610407,0.003367,0.593633,0.119716,0.517886,0.004012,0.474636,0.006505,0.038395,0.001783,0.050578,0.002456,0.029952,0.001375,0.152991,0.002023,0.245977,0.0,0.168313,0.0,0.037584,0.00249,0.043768,0.002627,0.034916,0.001852,0.029855,0.001242,0.091305,0.002757,0.30211,0.131806,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,object_shift,0.583333,0.100391,0.597014,0.002812,0.623722,0.100615,0.51097,0.006773,0.46582,0.005975,0.041992,0.002051,0.05456,0.002908,0.032022,0.001625,0.155593,0.001583,0.248857,0.0,0.170406,0.0,0.037877,0.001718,0.044827,0.001844,0.036428,0.001622,0.031365,0.001294,0.098924,0.002927,0.169965,0.117249,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,embodiment_shift,0.65,0.141556,0.5896,0.003737,0.683414,0.137949,0.505969,0.006747,0.459139,0.005619,0.046449,0.002618,0.057804,0.001732,0.033481,0.003027,0.15673,0.001547,0.251257,0.0,0.172275,0.0,0.040175,0.001496,0.061963,0.001619,0.040376,0.001925,0.033579,0.001344,0.106542,0.003348,0.18583,0.135281,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,mechanism_shift,0.616667,0.138165,0.574382,0.003301,0.646403,0.133683,0.489687,0.002377,0.451765,0.006521,0.053455,0.00273,0.062672,0.002651,0.030925,0.002487,0.15953,0.001843,0.254137,0.0,0.174407,0.0,0.039554,0.001738,0.051499,0.002196,0.04291,0.001361,0.034582,0.000932,0.115921,0.003137,0.227066,0.102471,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,sensor_modality_shift,0.533333,0.136002,0.567929,0.003465,0.566864,0.135783,0.491149,0.00572,0.460964,0.004392,0.049798,0.00269,0.062705,0.002634,0.034189,0.002231,0.161724,0.001825,0.255097,0.0,0.17522,0.0,0.041619,0.001512,0.055056,0.001962,0.04432,0.001502,0.035709,0.001031,0.113921,0.003254,0.352997,0.162718,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,provenance_label_shift,0.583333,0.148105,0.563304,0.002488,0.611241,0.144604,0.480773,0.005512,0.455754,0.004621,0.050999,0.002747,0.064436,0.002538,0.034344,0.001421,0.161542,0.002527,0.256057,0.0,0.177145,0.0,0.044772,0.002194,0.057074,0.001312,0.056401,0.001323,0.036462,0.001381,0.116498,0.00324,0.234509,0.104292,10
safety_event_mining_selection,bridge_data_mobile_manipulation,long_horizon_gap,heldout_combined_catalog_gap,0.516667,0.171824,0.547901,0.003786,0.54331,0.171568,0.474846,0.006606,0.444637,0.006068,0.060185,0.001698,0.069601,0.002216,0.035868,0.001518,0.164016,0.002416,0.259417,0.0,0.179345,0.0,0.043503,0.001412,0.063513,0.001692,0.058994,0.001988,0.039203,0.00169,0.13032,0.003215,0.319704,0.141066,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,nominal_catalog,0.683333,0.113683,0.630711,0.004217,0.73051,0.113343,0.525858,0.0064,0.483529,0.005797,0.033219,0.00242,0.04214,0.002304,0.033816,0.001249,0.148773,0.00088,0.240697,0.0,0.165298,0.0,0.039254,0.002283,0.050375,0.002432,0.036077,0.001707,0.026533,0.001193,0.081733,0.003574,0.218012,0.108781,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,task_shift,0.583333,0.121741,0.604249,0.004084,0.624589,0.121801,0.519639,0.006697,0.466695,0.00628,0.043096,0.002311,0.049496,0.002906,0.037221,0.001894,0.151702,0.002312,0.245977,0.0,0.169194,0.0,0.040513,0.001618,0.059315,0.002152,0.037351,0.002389,0.031672,0.00154,0.098829,0.003567,0.258661,0.139633,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,object_shift,0.65,0.149697,0.588384,0.002456,0.684803,0.145805,0.510869,0.003876,0.473027,0.005206,0.045995,0.003066,0.055419,0.001998,0.03735,0.002472,0.152641,0.001675,0.248857,0.0,0.171339,0.0,0.042388,0.001548,0.063852,0.002309,0.039826,0.001631,0.032717,0.001761,0.106235,0.004065,0.178943,0.135961,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,embodiment_shift,0.583333,0.13112,0.581506,0.003829,0.615935,0.130689,0.499122,0.004671,0.457982,0.008121,0.056194,0.002854,0.055891,0.002114,0.043411,0.001822,0.156522,0.001925,0.251257,0.0,0.173291,0.0,0.042426,0.0012,0.08834,0.002501,0.042691,0.001623,0.037025,0.001256,0.119818,0.00381,0.241919,0.129442,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,mechanism_shift,0.516667,0.076222,0.56402,0.00409,0.547157,0.075934,0.485374,0.004318,0.459586,0.006643,0.058512,0.00204,0.061916,0.00264,0.040375,0.002439,0.159256,0.001322,0.254137,0.0,0.175488,0.0,0.040814,0.002048,0.071055,0.001884,0.045172,0.002433,0.035397,0.001549,0.125136,0.003156,0.285816,0.097519,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,sensor_modality_shift,0.583333,0.13112,0.562708,0.004213,0.610127,0.126773,0.489503,0.005749,0.454558,0.006487,0.056985,0.002788,0.063776,0.002068,0.042654,0.001661,0.160787,0.001414,0.255097,0.0,0.176353,0.0,0.042912,0.002293,0.074025,0.001336,0.046205,0.001885,0.037721,0.001143,0.126144,0.00422,0.302015,0.117017,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,provenance_label_shift,0.55,0.119778,0.554122,0.00521,0.578002,0.120085,0.484721,0.008988,0.452293,0.006651,0.058856,0.001767,0.065222,0.002174,0.043718,0.001851,0.160594,0.00228,0.256057,0.0,0.178672,0.0,0.048502,0.001651,0.077868,0.001757,0.061279,0.002295,0.038997,0.001181,0.129631,0.002255,0.213701,0.108445,10
safety_event_mining_selection,bridge_data_mobile_manipulation,embodiment_schema_gap,heldout_combined_catalog_gap,0.733333,0.121254,0.535363,0.00282,0.75343,0.118847,0.473811,0.006115,0.442683,0.006557,0.067332,0.0022,0.073024,0.001955,0.047337,0.001997,0.163144,0.001506,0.259417,0.0,0.180861,0.0,0.049975,0.001257,0.08966,0.002146,0.060767,0.001996,0.040943,0.001174,0.145769,0.002648,0.110314,0.085903,10
safety_event_mining_selection,bridge_data_mobile_manipulation,provenance_label_gap,nominal_catalog,0.716667,0.129298,0.629439,0.003919,0.753826,0.120614,0.524703,0.002622,0.485327,0.00333,0.035095,0.002441,0.040912,0.001865,0.034027,0.002103,0.149176,0.001118,0.240697,0.0,0.169195,0.0,0.051705,0.001728,0.043865,0.001212,0.041319,0.001839,0.027499,0.001199,0.082793,0.003414,0.155079,0.123442,10
